analysis_unit,frame_stratum,lsc_year,collocate,collocate_type,count,valence,arousal,dominance,documents,weighted_valence_contribution,abs_weighted_valence_contribution,total_matches_for_unit_year_frame,match_share,contribution_direction
ADHD,mixed,2017,of,unigram,28,-0.111,-0.119,-0.161,26,-3.108,3.108,1161,0.024117140396210164,negative
ADHD,mixed,2017,learn disability,mwe,6,-0.5,0.17400000000000002,-0.656,6,-3.0,3.0,1161,0.00516795865633075,negative
ADHD,mixed,2017,severe,unigram,4,-0.672,0.47,0.27,4,-2.688,2.688,1161,0.0034453057708871662,negative
ADHD,mixed,2017,have,unigram,35,0.514,-0.222,0.186,30,17.990000000000002,17.990000000000002,1161,0.030146425495262703,positive
ADHD,mixed,2017,child,unigram,21,0.7689999999999999,-0.0020000000000000018,-0.152,20,16.148999999999997,16.148999999999997,1161,0.01808785529715762,positive
ADHD,mixed,2017,with,unigram,73,0.148,-0.119,0.05,61,10.804,10.804,1161,0.06287683031869079,positive
ADHD,mixed,2017,adult,unigram,10,0.63,-0.018,0.574,9,6.3,6.3,1161,0.008613264427217916,positive
ADHD,mixed,2017,kid,unigram,13,0.47933333333333333,0.052,-0.21866666666666668,10,6.231333333333334,6.231333333333334,1161,0.01119724375538329,positive
ADHD,mixed,2017,add,unigram,15,0.29000000000000004,-0.105,0.063,14,4.3500000000000005,4.3500000000000005,1161,0.012919896640826873,positive
ADHD,mixed,2017,like,unigram,4,0.77225,0.08024999999999999,-0.034499999999999996,4,3.089,3.089,1161,0.0034453057708871662,positive
ADHD,mixed,2017,help,unigram,8,0.346,-0.058,-0.08,8,2.768,2.768,1161,0.0068906115417743325,positive
ADHD,mixed,2017,easy,unigram,4,0.6033333333333334,-0.3433333333333333,-0.14866666666666667,4,2.4133333333333336,2.4133333333333336,1161,0.0034453057708871662,positive
ADHD,mixed,2017,experience,unigram,4,0.594,0.252,0.726,4,2.376,2.376,1161,0.0034453057708871662,positive
ADHD,mixed,2018,autism,unigram,23,-0.53,0.0,-0.10599999999999998,23,-12.190000000000001,12.190000000000001,1117,0.020590868397493287,negative
ADHD,mixed,2018,diagnose,unigram,19,-0.4555,-0.035500000000000004,0.01949999999999999,18,-8.6545,8.6545,1117,0.017009847806624886,negative
ADHD,mixed,2018,problem,unigram,9,-0.876,0.288,-0.17,8,-7.884,7.884,1117,0.008057296329453895,negative
ADHD,mixed,2018,dyslexia,unigram,7,-0.667,-0.167,-0.792,7,-4.6690000000000005,4.6690000000000005,1117,0.006266786034019696,negative
ADHD,mixed,2018,depression,unigram,4,-0.938,0.04,-0.536,4,-3.752,3.752,1117,0.0035810205908683975,negative
ADHD,mixed,2018,anxiety,unigram,5,-0.708,0.73,-0.316,5,-3.54,3.54,1117,0.004476275738585497,negative
ADHD,mixed,2018,learn disability,mwe,7,-0.5,0.174,-0.656,7,-3.5,3.5,1117,0.006266786034019696,negative
ADHD,mixed,2018,disorder,unigram,5,-0.675,0.53,-0.49399999999999994,5,-3.375,3.375,1117,0.004476275738585497,negative
ADHD,mixed,2018,of,unigram,29,-0.111,-0.11899999999999998,-0.161,23,-3.219,3.219,1117,0.025962399283795883,negative
ADHD,mixed,2018,inattention,unigram,5,-0.584,-0.134,-0.624,3,-2.92,2.92,1117,0.004476275738585497,negative
ADHD,mixed,2018,child,unigram,21,0.7689999999999999,-0.0020000000000000018,-0.152,19,16.148999999999997,16.148999999999997,1117,0.018800358102059087,positive
ADHD,mixed,2018,have,unigram,28,0.514,-0.222,0.186,26,14.392,14.392,1117,0.025067144136078783,positive
ADHD,mixed,2018,with,unigram,62,0.148,-0.11900000000000001,0.05,55,9.176,9.176,1117,0.05550581915846016,positive
ADHD,mixed,2018,add,unigram,15,0.29000000000000004,-0.105,0.063,14,4.3500000000000005,4.3500000000000005,1117,0.01342882721575649,positive
ADHD,mixed,2018,like,unigram,5,0.77225,0.08024999999999999,-0.034499999999999996,5,3.86125,3.86125,1117,0.004476275738585497,positive
ADHD,mixed,2018,well,unigram,4,0.8813333333333334,-0.08166666666666667,0.43799999999999994,4,3.5253333333333337,3.5253333333333337,1117,0.0035810205908683975,positive
ADHD,mixed,2018,adult,unigram,5,0.63,-0.018,0.574,5,3.15,3.15,1117,0.004476275738585497,positive
ADHD,mixed,2018,be,unigram,62,0.04857142857142858,-0.1867142857142857,0.028285714285714286,52,3.011428571428572,3.011428571428572,1117,0.05550581915846016,positive
ADHD,mixed,2018,attention,unigram,6,0.48,0.19800000000000004,0.548,6,2.88,2.88,1117,0.005371530886302597,positive
ADHD,mixed,2018,kid,unigram,6,0.4793333333333334,0.052,-0.21866666666666668,6,2.8760000000000003,2.8760000000000003,1117,0.005371530886302597,positive
ADHD,mixed,2019,autism,unigram,16,-0.53,0.0,-0.106,16,-8.48,8.48,851,0.01880141010575793,negative
ADHD,mixed,2019,depression,unigram,7,-0.938,0.04,-0.536,7,-6.566,6.566,851,0.008225616921269096,negative
ADHD,mixed,2019,diagnose,unigram,12,-0.4555,-0.035500000000000004,0.01949999999999999,11,-5.466,5.466,851,0.01410105757931845,negative
ADHD,mixed,2019,anxiety,unigram,6,-0.7079999999999999,0.73,-0.316,6,-4.247999999999999,4.247999999999999,851,0.007050528789659225,negative
ADHD,mixed,2019,disorder,unigram,4,-0.675,0.53,-0.494,4,-2.7,2.7,851,0.004700352526439483,negative
ADHD,mixed,2019,suffer from,mwe,5,-0.536,0.046,-0.572,4,-2.68,2.68,851,0.005875440658049354,negative
ADHD,mixed,2019,of,unigram,24,-0.111,-0.119,-0.161,21,-2.664,2.664,851,0.0282021151586369,negative
ADHD,mixed,2019,symptom,unigram,10,-0.24,0.05800000000000001,-0.132,9,-2.4,2.4,851,0.011750881316098707,negative
ADHD,mixed,2019,problem,unigram,2,-0.876,0.288,-0.17,2,-1.752,1.752,851,0.0023501762632197414,negative
ADHD,mixed,2019,alzheimer,unigram,2,-0.806,-0.2945,-0.6335,2,-1.612,1.612,851,0.0023501762632197414,negative
ADHD,mixed,2019,child,unigram,16,0.7689999999999999,-0.0020000000000000018,-0.152,13,12.303999999999998,12.303999999999998,851,0.01880141010575793,positive
ADHD,mixed,2019,have,unigram,19,0.514,-0.222,0.186,16,9.766,9.766,851,0.022326674500587545,positive
ADHD,mixed,2019,with,unigram,47,0.148,-0.119,0.05,43,6.9559999999999995,6.9559999999999995,851,0.055229142185663924,positive
ADHD,mixed,2019,resiliency,unigram,3,1.0,-0.333,0.7920000000000001,1,3.0,3.0,851,0.0035252643948296123,positive
ADHD,mixed,2019,add,unigram,10,0.29000000000000004,-0.10500000000000001,0.063,10,2.9000000000000004,2.9000000000000004,851,0.011750881316098707,positive
ADHD,mixed,2019,son,unigram,4,0.584,-0.27,0.056,3,2.336,2.336,851,0.004700352526439483,positive
ADHD,mixed,2019,emotional,unigram,4,0.558,0.428,0.052,3,2.232,2.232,851,0.004700352526439483,positive
ADHD,mixed,2019,to,unigram,20,0.11000000000000001,-0.095,-0.167,18,2.2,2.2,851,0.023501762632197415,positive
ADHD,mixed,2019,support,unigram,4,0.532,-0.08666666666666667,0.4093333333333333,2,2.128,2.128,851,0.004700352526439483,positive
ADHD,mixed,2019,toolkit,unigram,3,0.6670000000000001,0.286,0.625,1,2.0010000000000003,2.0010000000000003,851,0.0035252643948296123,positive
ADHD,mixed,2020,autism,unigram,13,-0.53,0.0,-0.106,13,-6.890000000000001,6.890000000000001,934,0.013918629550321198,negative
ADHD,mixed,2020,anxiety,unigram,9,-0.708,0.73,-0.316,9,-6.372,6.372,934,0.009635974304068522,negative
ADHD,mixed,2020,diagnose,unigram,12,-0.4555,-0.035500000000000004,0.01949999999999999,12,-5.466,5.466,934,0.01284796573875803,negative
ADHD,mixed,2020,disorder,unigram,7,-0.675,0.53,-0.49400000000000005,7,-4.7250000000000005,4.7250000000000005,934,0.007494646680942184,negative
ADHD,mixed,2020,depression,unigram,5,-0.938,0.04,-0.536,5,-4.6899999999999995,4.6899999999999995,934,0.0053533190578158455,negative
ADHD,mixed,2020,difficulty,unigram,4,-0.7949999999999999,0.45949999999999996,-0.364,4,-3.1799999999999997,3.1799999999999997,934,0.004282655246252677,negative
ADHD,mixed,2020,problem,unigram,3,-0.876,0.288,-0.17,3,-2.628,2.628,934,0.0032119914346895075,negative
ADHD,mixed,2020,of,unigram,23,-0.111,-0.11900000000000001,-0.161,18,-2.553,2.553,934,0.02462526766595289,negative
ADHD,mixed,2020,symptom,unigram,10,-0.24,0.05800000000000001,-0.132,10,-2.4,2.4,934,0.010706638115631691,negative
ADHD,mixed,2020,severe,unigram,3,-0.672,0.47,0.27,3,-2.016,2.016,934,0.0032119914346895075,negative
ADHD,mixed,2020,child,unigram,20,0.7689999999999999,-0.0020000000000000018,-0.152,18,15.379999999999999,15.379999999999999,934,0.021413276231263382,positive
ADHD,mixed,2020,have,unigram,28,0.514,-0.222,0.186,24,14.392,14.392,934,0.029978586723768737,positive
ADHD,mixed,2020,with,unigram,49,0.148,-0.119,0.05,46,7.252,7.252,934,0.05246252676659529,positive
ADHD,mixed,2020,he,unigram,14,0.3055,0.0,0.29650000000000004,12,4.277,4.277,934,0.014989293361884369,positive
ADHD,mixed,2020,add,unigram,14,0.29000000000000004,-0.105,0.063,13,4.0600000000000005,4.0600000000000005,934,0.014989293361884369,positive
ADHD,mixed,2020,adult,unigram,6,0.63,-0.018,0.574,5,3.7800000000000002,3.7800000000000002,934,0.006423982869379015,positive
ADHD,mixed,2020,daughter,unigram,3,0.816,-0.17,-0.09000000000000001,2,2.448,2.448,934,0.0032119914346895075,positive
ADHD,mixed,2020,kid,unigram,5,0.4793333333333334,0.052000000000000005,-0.21866666666666665,5,2.396666666666667,2.396666666666667,934,0.0053533190578158455,positive
ADHD,mixed,2020,like,unigram,3,0.77225,0.08024999999999999,-0.034499999999999996,3,2.31675,2.31675,934,0.0032119914346895075,positive
ADHD,mixed,2020,we,unigram,7,0.26933333333333337,0.17166666666666666,0.34500000000000003,7,1.8853333333333335,1.8853333333333335,934,0.007494646680942184,positive
ADHD,mixed,2021,autism,unigram,16,-0.53,0.0,-0.106,16,-8.48,8.48,1103,0.014505893019038985,negative
ADHD,mixed,2021,disorder,unigram,11,-0.675,0.53,-0.494,11,-7.425000000000001,7.425000000000001,1103,0.009972801450589302,negative
ADHD,mixed,2021,anxiety,unigram,8,-0.708,0.73,-0.316,8,-5.664,5.664,1103,0.007252946509519492,negative
ADHD,mixed,2021,depression,unigram,6,-0.9380000000000001,0.04,-0.536,6,-5.628,5.628,1103,0.005439709882139619,negative
ADHD,mixed,2021,dyslexia,unigram,5,-0.667,-0.167,-0.792,5,-3.335,3.335,1103,0.004533091568449683,negative
ADHD,mixed,2021,diagnose,unigram,7,-0.45550000000000007,-0.035500000000000004,0.01949999999999999,7,-3.1885000000000003,3.1885000000000003,1103,0.006346328195829556,negative
ADHD,mixed,2021,of,unigram,25,-0.111,-0.11899999999999998,-0.161,23,-2.775,2.775,1103,0.022665457842248413,negative
ADHD,mixed,2021,suffer from,mwe,5,-0.536,0.046,-0.572,5,-2.68,2.68,1103,0.004533091568449683,negative
ADHD,mixed,2021,autistic,unigram,9,-0.266,-0.326,-0.192,8,-2.394,2.394,1103,0.008159564823209429,negative
ADHD,mixed,2021,difficulty,unigram,3,-0.7949999999999999,0.45949999999999996,-0.36400000000000005,3,-2.385,2.385,1103,0.0027198549410698096,negative
ADHD,mixed,2021,have,unigram,38,0.514,-0.222,0.186,34,19.532,19.532,1103,0.03445149592021759,positive
ADHD,mixed,2021,child,unigram,20,0.7689999999999999,-0.0020000000000000018,-0.152,18,15.379999999999999,15.379999999999999,1103,0.01813236627379873,positive
ADHD,mixed,2021,with,unigram,49,0.148,-0.119,0.05,44,7.252,7.252,1103,0.044424297370806894,positive
ADHD,mixed,2021,adult,unigram,8,0.63,-0.018,0.574,5,5.04,5.04,1103,0.007252946509519492,positive
ADHD,mixed,2021,parent,unigram,6,0.624,-0.286,0.7200000000000001,6,3.7439999999999998,3.7439999999999998,1103,0.005439709882139619,positive
ADHD,mixed,2021,well,unigram,3,0.8813333333333334,-0.08166666666666667,0.43799999999999994,3,2.644,2.644,1103,0.0027198549410698096,positive
ADHD,mixed,2021,student,unigram,8,0.328,-0.276,0.069,7,2.624,2.624,1103,0.007252946509519492,positive
ADHD,mixed,2021,he,unigram,8,0.3055,0.0,0.29650000000000004,6,2.444,2.444,1103,0.007252946509519492,positive
ADHD,mixed,2021,include,unigram,5,0.45933333333333337,-0.18066666666666667,0.19333333333333336,5,2.296666666666667,2.296666666666667,1103,0.004533091568449683,positive
ADHD,mixed,2021,be,unigram,45,0.04857142857142858,-0.1867142857142857,0.028285714285714286,42,2.185714285714286,2.185714285714286,1103,0.04079782411604715,positive
ADHD,mixed,2022,autism,unigram,17,-0.53,0.0,-0.106,16,-9.01,9.01,1269,0.013396375098502758,negative
ADHD,mixed,2022,symptom,unigram,23,-0.24,0.058,-0.132,21,-5.52,5.52,1269,0.018124507486209612,negative
ADHD,mixed,2022,disorder,unigram,6,-0.6750000000000002,0.53,-0.494,6,-4.050000000000001,4.050000000000001,1269,0.004728132387706856,negative
ADHD,mixed,2022,depression,unigram,4,-0.938,0.04,-0.536,4,-3.752,3.752,1269,0.0031520882584712374,negative
ADHD,mixed,2022,dyslexia,unigram,5,-0.667,-0.167,-0.792,5,-3.335,3.335,1269,0.003940110323089046,negative
ADHD,mixed,2022,of,unigram,29,-0.111,-0.11899999999999998,-0.161,25,-3.219,3.219,1269,0.022852639873916468,negative
ADHD,mixed,2022,anxiety,unigram,4,-0.708,0.73,-0.316,4,-2.832,2.832,1269,0.0031520882584712374,negative
ADHD,mixed,2022,diagnose,unigram,5,-0.45549999999999996,-0.035500000000000004,0.01949999999999999,5,-2.2775,2.2775,1269,0.003940110323089046,negative
ADHD,mixed,2022,learn disability,mwe,4,-0.5,0.174,-0.656,4,-2.0,2.0,1269,0.0031520882584712374,negative
ADHD,mixed,2022,spectrum,unigram,5,-0.376,0.4,0.054000000000000006,5,-1.88,1.88,1269,0.003940110323089046,negative
ADHD,mixed,2022,have,unigram,28,0.514,-0.222,0.186,24,14.392,14.392,1269,0.02206461780929866,positive
ADHD,mixed,2022,adult,unigram,18,0.63,-0.018,0.574,15,11.34,11.34,1269,0.014184397163120567,positive
ADHD,mixed,2022,child,unigram,14,0.7689999999999999,-0.0020000000000000018,-0.152,12,10.765999999999998,10.765999999999998,1269,0.01103230890464933,positive
ADHD,mixed,2022,with,unigram,64,0.148,-0.119,0.05,56,9.472,9.472,1269,0.0504334121355398,positive
ADHD,mixed,2022,well,unigram,5,0.8813333333333334,-0.08166666666666667,0.4379999999999999,4,4.406666666666667,4.406666666666667,1269,0.003940110323089046,positive
ADHD,mixed,2022,may,unigram,10,0.40800000000000003,-0.454,-0.51,10,4.08,4.08,1269,0.007880220646178092,positive
ADHD,mixed,2022,sign,unigram,14,0.24,-0.038,-0.206,14,3.36,3.36,1269,0.01103230890464933,positive
ADHD,mixed,2022,improve,unigram,4,0.796,0.07150000000000001,0.4515,4,3.184,3.184,1269,0.0031520882584712374,positive
ADHD,mixed,2022,like,unigram,4,0.77225,0.08024999999999999,-0.034499999999999996,4,3.089,3.089,1269,0.0031520882584712374,positive
ADHD,mixed,2022,establish,unigram,6,0.504,-0.106,0.38199999999999995,6,3.024,3.024,1269,0.004728132387706856,positive
ADHD,mixed,2023,autism,unigram,21,-0.53,0.0,-0.106,19,-11.13,11.13,1017,0.02064896755162242,negative
ADHD,mixed,2023,anxiety,unigram,8,-0.708,0.73,-0.316,6,-5.664,5.664,1017,0.007866273352999017,negative
ADHD,mixed,2023,disorder,unigram,7,-0.675,0.53,-0.49400000000000005,7,-4.7250000000000005,4.7250000000000005,1017,0.00688298918387414,negative
ADHD,mixed,2023,dyslexia,unigram,6,-0.6670000000000001,-0.167,-0.7920000000000001,5,-4.002000000000001,4.002000000000001,1017,0.0058997050147492625,negative
ADHD,mixed,2023,symptom,unigram,15,-0.23999999999999996,0.058,-0.132,13,-3.5999999999999996,3.5999999999999996,1017,0.014749262536873156,negative
ADHD,mixed,2023,of,unigram,30,-0.111,-0.119,-0.161,26,-3.33,3.33,1017,0.029498525073746312,negative
ADHD,mixed,2023,paraplegia,unigram,2,-0.926,-0.917,-0.81,2,-1.852,1.852,1017,0.0019665683382497543,negative
ADHD,mixed,2023,asthma,unigram,3,-0.604,0.09800000000000002,-0.546,3,-1.8119999999999998,1.8119999999999998,1017,0.0029498525073746312,negative
ADHD,mixed,2023,problem,unigram,2,-0.876,0.288,-0.17,2,-1.752,1.752,1017,0.0019665683382497543,negative
ADHD,mixed,2023,traumatic,unigram,2,-0.876,0.77,-0.146,2,-1.752,1.752,1017,0.0019665683382497543,negative
ADHD,mixed,2023,child,unigram,25,0.7689999999999999,-0.0020000000000000018,-0.152,18,19.224999999999998,19.224999999999998,1017,0.024582104228121928,positive
ADHD,mixed,2023,have,unigram,20,0.514,-0.22200000000000003,0.186,19,10.280000000000001,10.280000000000001,1017,0.01966568338249754,positive
ADHD,mixed,2023,with,unigram,53,0.148,-0.119,0.05000000000000001,43,7.843999999999999,7.843999999999999,1017,0.05211406096361849,positive
ADHD,mixed,2023,like,unigram,6,0.77225,0.08024999999999999,-0.034499999999999996,6,4.6335,4.6335,1017,0.0058997050147492625,positive
ADHD,mixed,2023,adult,unigram,6,0.63,-0.018,0.574,5,3.7800000000000002,3.7800000000000002,1017,0.0058997050147492625,positive
ADHD,mixed,2023,relationship,unigram,5,0.734,0.132,0.178,4,3.67,3.67,1017,0.004916420845624385,positive
ADHD,mixed,2023,add,unigram,9,0.29000000000000004,-0.105,0.063,8,2.6100000000000003,2.6100000000000003,1017,0.008849557522123894,positive
ADHD,mixed,2023,health,unigram,3,0.87,-0.146,0.102,3,2.61,2.61,1017,0.0029498525073746312,positive
ADHD,mixed,2023,parent,unigram,4,0.624,-0.286,0.72,3,2.496,2.496,1017,0.003933136676499509,positive
ADHD,mixed,2023,more,unigram,5,0.41550000000000004,-0.183,0.538,4,2.0775,2.0775,1017,0.004916420845624385,positive
ADHD,mixed,2024,autism,unigram,22,-0.53,0.0,-0.106,20,-11.66,11.66,943,0.02332979851537646,negative
ADHD,mixed,2024,diagnose,unigram,12,-0.4555,-0.035500000000000004,0.01949999999999999,10,-5.466,5.466,943,0.012725344644750796,negative
ADHD,mixed,2024,dyslexia,unigram,8,-0.667,-0.167,-0.792,8,-5.336,5.336,943,0.008483563096500531,negative
ADHD,mixed,2024,anxiety,unigram,6,-0.7079999999999999,0.73,-0.316,6,-4.247999999999999,4.247999999999999,943,0.006362672322375398,negative
ADHD,mixed,2024,depression,unigram,4,-0.938,0.04,-0.536,4,-3.752,3.752,943,0.0042417815482502655,negative
ADHD,mixed,2024,of,unigram,29,-0.111,-0.11899999999999998,-0.161,23,-3.219,3.219,943,0.030752916224814422,negative
ADHD,mixed,2024,disorder,unigram,4,-0.675,0.53,-0.494,3,-2.7,2.7,943,0.0042417815482502655,negative
ADHD,mixed,2024,symptom,unigram,8,-0.24,0.058,-0.132,8,-1.92,1.92,943,0.008483563096500531,negative
ADHD,mixed,2024,schizophrenia,unigram,2,-0.816,0.76,-0.13,2,-1.632,1.632,943,0.0021208907741251328,negative
ADHD,mixed,2024,challenge,unigram,4,-0.3225,0.7555000000000001,0.1295,4,-1.29,1.29,943,0.0042417815482502655,negative
ADHD,mixed,2024,have,unigram,21,0.514,-0.222,0.186,21,10.794,10.794,943,0.022269353128313893,positive
ADHD,mixed,2024,child,unigram,11,0.769,-0.0020000000000000018,-0.152,10,8.459,8.459,943,0.01166489925768823,positive
ADHD,mixed,2024,with,unigram,44,0.148,-0.119,0.05,38,6.512,6.512,943,0.04665959703075292,positive
ADHD,mixed,2024,adult,unigram,8,0.63,-0.018,0.574,5,5.04,5.04,943,0.008483563096500531,positive
